names,Dice,IoU,Prec,Rec
383.mat,0.9424383853271104,0.8911427686590275,0.989171536610519,0.8999218139171228
384.mat,0.9494869771112865,0.903831705484598,0.9895804771044694,0.9125158027812895
385.mat,0.0,0.0,0.0,0.0
386.mat,0.7940166748406081,0.6583977226514843,0.9616869616869617,0.6761328043432867
387.mat,0.8546744831842024,0.7462284482758621,0.9915521191294387,0.7510031449951199
388.mat,0.0,0.0,0.0,0.0
389.mat,0.7871725076556652,0.649039135923692,0.9944122071781646,0.6514148951147403
390.mat,0.0,0.0,0.0,0.0
391.mat,0.9440610243370868,0.8940488476092191,0.9242532005689901,0.9647364513734225
392.mat,0.0,0.0,0.0,0.0
393.mat,0.0,0.0,0.0,0.0
394.mat,0.0,0.0,0.0,0.0
395.mat,0.8227127585728169,0.6988207547169811,0.8499713138267355,0.7971482378262039
396.mat,0.674937965260546,0.5093632958801498,0.5206194536279798,0.9592818210965053
397.mat,0.0,0.0,0.0,0.0
398.mat,0.9559807710434537,0.9156735283495847,0.9793356508304365,0.9337138648499356
399.mat,0.0,0.0,0.0,0.0
400.mat,0.9589645365372337,0.921164139161463,0.950304842977108,0.9677835051546392
401.mat,0.9730323501949799,0.9474810140121939,0.9753358291125303,0.9707397260273972
402.mat,0.9783610069630423,0.9576386704414386,0.9803563761270931,0.9763737438528971
403.mat,0.9613604951625503,0.9255959268687803,0.9909563924677899,0.9334811529933481
404.mat,0.846745027124774,0.7342218737749902,1.0,0.7342218737749902
405.mat,0.8984697866636882,0.815656053538836,0.9930864197530864,0.8203140934121966
406.mat,0.9231644849174729,0.857293868921776,0.9921702960606802,0.8631332481907195
407.mat,0.8657728961395574,0.7633152947878098,0.9959123002601263,0.7657142857142857
408.mat,0.8477206595538312,0.7356902356902357,1.0,0.7356902356902357
409.mat,0.9498525073746312,0.9044943820224719,0.9861615245009074,0.9161222339304531
410.mat,0.9342244854657331,0.8765677881743977,0.9918900653300293,0.8828955283737718
411.mat,0.9311531841652324,0.8711755233494364,0.9950078822911192,0.875
412.mat,0.9117549117549117,0.8378212974296205,0.9989055089383436,0.8385911179173048
413.mat,0.851764705882353,0.7418032786885246,0.9836956521739131,0.7510373443983402
414.mat,0.9145962732919255,0.8426323319027181,0.9983050847457627,0.8438395415472779
415.mat,0.6504901960784314,0.48201961496549217,0.5153398058252427,0.8817275747508305
416.mat,0.4523684670512148,0.2922972667720804,0.29651695692025665,0.9535740604274134
417.mat,0.789587852494577,0.6523297491039427,1.0,0.6523297491039427
418.mat,0.9116406056093324,0.8376282782212087,0.9997278170930866,0.8378193430656934
419.mat,0.9559412550066756,0.9156010230179028,0.9893146647015475,0.9247459962114689
420.mat,0.9052201311419569,0.8268512756689483,0.9983095416979715,0.8280105935503973
421.mat,0.8197720646700238,0.6945879182573546,0.9974201870364399,0.6958380202474691
422.mat,0.7393879565646594,0.586530931871574,1.0,0.586530931871574
423.mat,0.0,0.0,0.0,0.0
424.mat,0.0,0.0,0.0,0.0
425.mat,0.0,0.0,0.0,0.0
426.mat,0.0,0.0,0.0,0.0
427.mat,0.7091369843728003,0.5493510742720035,0.9899764150943396,0.5524237771441105
428.mat,0.8231762779698018,0.6994898747874478,0.9936319718928415,0.702639751552795
429.mat,0.8124749029581046,0.6841749323715058,0.9915060437765436,0.6882086167800453
430.mat,0.0,0.0,0.0,0.0
431.mat,0.0,0.0,0.0,0.0
432.mat,0.8516313407954275,0.7416009954375777,0.7446897126197418,0.9944382647385984
433.mat,0.9034090909090909,0.8238341968911918,0.8246353322528363,0.9988221436984688
434.mat,0.8825311342982161,0.7897590361445783,0.7909502262443439,0.9980966882375333
435.mat,0.0,0.0,0.0,0.0
436.mat,0.8771615980918307,0.7812002124269782,0.7857905982905983,0.9925775978407557
437.mat,0.8538732394366197,0.7450076804915514,0.9566074950690335,0.7710651828298887
438.mat,0.6018248883711901,0.430435990002777,0.9964641594342655,0.43109442358503686
439.mat,0.5696897979883357,0.39829807351376906,0.9967465246968352,0.3988165680473373
440.mat,0.4648151303458852,0.30277469478357383,0.9970760233918129,0.3030437680515441
441.mat,0.5860078971347575,0.41443505656594587,0.9996545768566494,0.41449441420796335
442.mat,0.9068241469816273,0.82953181272509,0.9823314378554021,0.8420961002785515
443.mat,0.0,0.0,0.0,0.0
444.mat,0.0,0.0,0.0,0.0
445.mat,0.0,0.0,0.0,0.0
446.mat,0.7938288920056101,0.6581395348837209,0.7259695186358835,0.8756825627957772
447.mat,0.0,0.0,0.0,0.0
448.mat,0.8390121913097843,0.7226709746903608,0.9911373707533235,0.7273712737127371
449.mat,0.6735865724381626,0.5078255078255078,0.5379188712522046,0.9007678676904902
450.mat,0.9371949235274976,0.8818126148193509,0.9775967413441955,0.9
451.mat,0.9243835616438356,0.8593988792664289,0.9958677685950413,0.8624744376278118
452.mat,0.89265998773257,0.8061299852289513,0.9963486992240986,0.8085185185185185
453.mat,0.0,0.0,0.0,0.0
454.mat,0.9185371213310313,0.8493468795355588,0.9818791946308725,0.8628723090533766
455.mat,0.7988422575976846,0.6650602409638554,0.9914188784673718,0.6689107311161977
456.mat,0.9324162302012999,0.873389289514127,0.9863818424566088,0.8840492999880339
457.mat,0.968662274419937,0.9392289745583824,0.9923699964784599,0.9460608773500447
458.mat,0.9355186966336245,0.8788493453807855,0.9902347808019946,0.8865327380952381
459.mat,0.9061361725973662,0.8283811475409836,0.9871794871794872,0.8373899533920248
460.mat,0.0,0.0,0.0,0.0
461.mat,0.0,0.0,0.0,0.0
462.mat,0.8571428571428571,0.75,0.9252150893448048,0.7984009137635637
463.mat,0.7165807820551683,0.5583372697213037,0.6159458051068265,0.8565217391304348
464.mat,0.7172859450726979,0.5591939546599496,0.7359116022099448,0.6995798319327731
465.mat,0.8631033542405235,0.7591748620772367,0.9820043437790879,0.7698856725857456
466.mat,0.9224497719110939,0.8560619708160692,0.9970625262274444,0.8582264764312805
467.mat,0.9416033755274261,0.8896507734013714,0.9476813317479191,0.9356028844541339
468.mat,0.9432875498449269,0.8926624737945492,0.9969562163427769,0.8951019550136641
469.mat,0.9228380686228846,0.8567310464110695,0.9596383597029383,0.888755980861244
470.mat,0.9076242518865469,0.8308718437351119,0.9504087193460491,0.8685258964143426
471.mat,0.8936170212765957,0.8076923076923077,0.9545454545454546,0.84
472.mat,0.0,0.0,0.0,0.0
473.mat,0.906047516198704,0.8282329713721619,0.921978021978022,0.8906581740976646
474.mat,0.7933368037480479,0.6574633304572908,1.0,0.6574633304572908
475.mat,0.5450284566454636,0.3745973308789692,0.39106413644006727,0.8989508558807289
476.mat,0.8843618933493109,0.7926960257787325,0.9144981412639405,0.8561484918793504
477.mat,0.0,0.0,0.0,0.0
478.mat,0.0,0.0,0.0,0.0
479.mat,0.8985507246376812,0.8157894736842105,0.9221347331583553,0.8761429758935994
480.mat,0.8836587322813586,0.7915668423574509,0.9582366589327146,0.8198511166253102
481.mat,0.863504916136495,0.759796437659033,0.8924088463837417,0.8364145658263306
482.mat,0.765807962529274,0.6204933586337761,0.9797752808988764,0.628543969245555
483.mat,0.7187609996480112,0.560989010989011,0.9975574010747436,0.5617606602475929
484.mat,0.0,0.0,0.0,0.0
485.mat,0.0,0.0,0.0,0.0
486.mat,0.5854593122920237,0.4138865126889079,0.4282342528396519,0.9251115360101976
487.mat,0.9182039679777236,0.8487773487773488,0.975952645209027,0.8669076569175156
488.mat,0.79,0.6528925619834711,0.9993975903614458,0.6531496062992126
489.mat,0.8655126498002663,0.7629107981220657,0.975975975975976,0.777511961722488
490.mat,0.6235172769468799,0.4529786436867741,0.9983484723369116,0.453318335208099
491.mat,0.9206584606258342,0.8529815883484474,0.9926447073872722,0.8584070796460177
492.mat,0.0,0.0,0.0,0.0
493.mat,0.8162312071230478,0.6895191122071517,0.9996424740793708,0.6896891958559448
494.mat,0.8250104909777591,0.7021428571428572,0.993933265925177,0.7051649928263989
495.mat,0.8313413014608234,0.7113636363636363,0.7737948084054388,0.8981348637015782
496.mat,0.907776560788609,0.8311271560369033,0.9833887043189369,0.8429617575264443
497.mat,0.9020044543429844,0.821501014198783,0.8717712177121771,0.9344100197758735
498.mat,0.9421464889377491,0.8906209405040271,0.9586129753914989,0.9262361523912456
499.mat,0.9098374117260634,0.8345887315456463,0.9084945883896359,0.9111842105263158
500.mat,0.8911134527572884,0.8036110231232182,0.9595310136157338,0.8318032786885245
501.mat,0.9258589511754068,0.8619528619528619,0.9905417024935511,0.8691059977367032
502.mat,0.8695652173913043,0.7692307692307693,0.9956709956709957,0.7718120805369127
503.mat,0.7238263950398582,0.5671848972792893,0.9826839826839827,0.5729108244531688
504.mat,0.8910560044580663,0.8035175879396985,0.9809815950920245,0.8162327718223583
505.mat,0.0,0.0,0.0,0.0
506.mat,0.246321365509123,0.14045980869273367,0.995243757431629,0.14055415617128464
507.mat,0.0,0.0,0.0,0.0
508.mat,0.9272292993630573,0.8643313047350453,0.9822874493927125,0.878015681544029
509.mat,0.0,0.0,0.0,0.0
510.mat,0.9298434970318402,0.8688855269793243,0.9632873648900484,0.8986439499304589
511.mat,0.9598056230475529,0.9227175654030967,0.9899756551625376,0.9314201023982754
512.mat,0.9620303756994405,0.9268386599922988,0.9964123085414655,0.9299420476497102
513.mat,0.8975970425138632,0.8142186452045607,0.9975349219391948,0.8158602150537635
514.mat,0.8845609065155807,0.7930158730158731,0.9893069306930693,0.7998719180275377
515.mat,0.7780612244897959,0.6367432150313153,0.6390302304699191,0.9944108057755007
516.mat,0.844272076372315,0.7305110996386164,0.7504640678865022,0.9648823729969315
517.mat,0.9264836138175376,0.863036303630363,0.9721189591078067,0.8849407783417935
518.mat,0.8247610377787893,0.7017815646785438,0.7568922305764411,0.906
519.mat,0.853008377760853,0.7436918990703851,0.9572649572649573,0.7692307692307693
520.mat,0.9263354617660801,0.8627792283144764,0.9744429882044561,0.8827545265657465
521.mat,0.8659766802043757,0.7636321626617375,0.9262892376681614,0.8130381303813038
522.mat,0.8910922757076604,0.8035765791750793,0.981677237491191,0.8158125915080527
523.mat,0.0,0.0,0.0,0.0
524.mat,0.9325278518750981,0.8735851830074967,0.993480441323972,0.878622117090479
525.mat,0.9490602942427077,0.9030587473701246,0.9837799717912553,0.9167077378018729
526.mat,0.7355958958168903,0.581772784019975,1.0,0.581772784019975
527.mat,0.877806665090995,0.7822240943555181,0.8301296379079124,0.9312938816449348
528.mat,0.9024390243902439,0.8222222222222222,0.8628104179285282,0.9458831341301461
529.mat,0.9154128208370211,0.844019584984845,0.9964216900633086,0.8465855940130963
530.mat,0.0,0.0,0.0,0.0
531.mat,0.0,0.0,0.0,0.0
532.mat,0.8978102189781022,0.8145695364238411,0.9845250800426895,0.825134168157424
533.mat,0.8227960819234195,0.6989409984871406,0.9796437659033079,0.7092416334049739
534.mat,0.0,0.0,0.0,0.0
535.mat,0.9470712773465068,0.8994638069705094,0.9758817113077203,0.919913172626528
536.mat,0.9038738825338845,0.8246075594141893,0.9826523147664332,0.8367891786063896
537.mat,0.0,0.0,0.0,0.0
538.mat,0.7296320142637809,0.5743469785575048,0.9909861428763622,0.5773632230757172
539.mat,0.8753389633532191,0.7783135850096445,0.9982329033398127,0.7793874172185431
540.mat,0.0,0.0,0.0,0.0
541.mat,0.0,0.0,0.0,0.0
542.mat,0.0,0.0,0.0,0.0
543.mat,0.9085407515861396,0.8324092291182257,1.0,0.8324092291182257
544.mat,0.9359537970864581,0.8796176279974076,0.9908742471253879,0.8868016987912447
545.mat,0.9285313376987839,0.8665968220708923,0.9955867602808425,0.8699386503067484
546.mat,0.9125376992675571,0.8391442155309033,0.9871824749475647,0.848387742839976
547.mat,0.8510828976848395,0.7407696307852314,0.9654354456116571,0.7609508547008547
548.mat,0.9170331281149223,0.8467785598267461,0.9382123575284943,0.8967889908256881
549.mat,0.0,0.0,0.0,0.0
550.mat,0.0,0.0,0.0,0.0
551.mat,0.7866177070583436,0.648285137861466,0.9933024214322514,0.6511313745356299
552.mat,0.8927112981066699,0.8062136790344211,0.8475093984962406,0.9430065359477124
553.mat,0.43348398506582825,0.2767185148018063,0.996386630532972,0.2769964841788046
554.mat,0.8798065296251512,0.7854058721934369,0.9478895257946848,0.8208483754512635
555.mat,0.9263360616273472,0.862780269058296,0.9161904761904762,0.9367088607594937
556.mat,0.0,0.0,0.0,0.0
557.mat,0.0,0.0,0.0,0.0
558.mat,0.0,0.0,0.0,0.0
559.mat,0.0,0.0,0.0,0.0
560.mat,0.7293324109304739,0.5739757724241187,0.9734533702677747,0.5831028761061947
561.mat,0.8559193408499567,0.7481284942670331,0.9876157117838379,0.7552133154773293
562.mat,0.892960462873674,0.8066202090592335,0.9079618250751732,0.8784467493043259
563.mat,0.0,0.0,0.0,0.0
564.mat,0.7208614365163886,0.5635522664199815,0.9996718083360683,0.5636565507031829
565.mat,0.14525248586469097,0.07831388626090613,1.0,0.07831388626090613
566.mat,0.1012103139800035,0.05330254041570439,1.0,0.05330254041570439
567.mat,0.8450143451021722,0.7316232383656088,0.9957223678763626,0.7339300244100895
568.mat,0.7126036654039112,0.5535231429934786,0.9731543624161074,0.5621062833144888
569.mat,0.0,0.0,0.0,0.0
570.mat,0.0,0.0,0.0,0.0
571.mat,0.9163537043359509,0.8456206679269062,0.9882179675994109,0.8542329726288987
572.mat,0.8333333333333334,0.7142857142857143,0.9907597535934292,0.7190760059612519
573.mat,0.9179825233788135,0.8483989798809861,0.8873740367516301,0.9507780247697681
574.mat,0.9423881557772771,0.8910529519172246,0.9307056579783852,0.954367666232073
575.mat,0.8994770482277745,0.8173178458289335,0.9630858564910826,0.84375
576.mat,0.8617114303560275,0.7570237050043899,0.9650251818690543,0.7783795982848115
577.mat,0.0,0.0,0.0,0.0
578.mat,0.0,0.0,0.0,0.0
579.mat,0.7981220657276995,0.6640625,0.9139784946236559,0.7083333333333334
580.mat,0.7242955064737243,0.5677611940298507,1.0,0.5677611940298507
581.mat,0.9342945417095777,0.876691148047932,0.9669580046898316,0.9037656903765691
582.mat,0.48459572178124577,0.31977982954545453,0.9944781888459415,0.3203486303806475
583.mat,0.9578300021963541,0.919072708113804,0.9771454178803496,0.939263407279776
584.mat,0.0,0.0,0.0,0.0
585.mat,0.8532526475037822,0.7440633245382586,0.8306332842415317,0.8771384136858476
586.mat,0.9253065774804905,0.8609958506224067,0.9579870729455217,0.8947822337214316
587.mat,0.945474372955289,0.8965873836608066,0.9683544303797469,0.9236505681818182
588.mat,0.9587465291550972,0.9207619047619048,0.9456181533646323,0.9722445695897023
589.mat,0.0,0.0,0.0,0.0
590.mat,0.0,0.0,0.0,0.0
591.mat,0.9078634829353669,0.8312728937728938,0.9980758658603628,0.8326072001834441
592.mat,0.8852686308492201,0.7941542288557214,0.8755570791909496,0.8951980371538731
593.mat,0.9450940518556177,0.8959036144578313,0.9875166002656043,0.9061662198391421
594.mat,0.19568245125348188,0.10845233500578927,0.9964539007092199,0.10849420849420849
595.mat,0.8526315789473684,0.7431192660550459,0.99122106943336,0.7480425617345915
596.mat,0.0,0.0,0.0,0.0
597.mat,0.7900709219858156,0.652989449003517,0.9928698752228164,0.6560659599528857
598.mat,0.8085501858736059,0.6786271450858035,0.9931506849315068,0.6818181818181818
599.mat,0.0,0.0,0.0,0.0
600.mat,0.9647702656481587,0.9319383259911894,0.9897076023391813,0.94105871886121
601.mat,0.957881843022708,0.9191681735985533,0.9506265195436694,0.96524876566654
602.mat,0.9622900602091475,0.9273208469055375,0.9808354866494401,0.944432925565001
603.mat,0.0,0.0,0.0,0.0
604.mat,0.9228633137920395,0.8567745631624176,0.9796921061251228,0.8722659667541557
605.mat,0.0,0.0,0.0,0.0
606.mat,0.9498847926267281,0.904552934722984,0.9428244711263579,0.9570516540917006
607.mat,0.0,0.0,0.0,0.0
608.mat,0.825315299891571,0.7025845316750875,1.0,0.7025845316750875
609.mat,0.8904659632085162,0.8025584918363912,0.9959268929503916,0.8052013847842607
610.mat,0.8424678708651681,0.7278138115223197,0.9836031762400742,0.7367526649158042
611.mat,0.9189914599430663,0.8501241441577007,0.9799653078924545,0.8651607963246555
612.mat,0.0,0.0,0.0,0.0
613.mat,0.0,0.0,0.0,0.0
614.mat,0.0,0.0,0.0,0.0
615.mat,0.7983357807146353,0.6643584521384929,1.0,0.6643584521384929
616.mat,0.8669212690951822,0.7651024112004148,0.8376383763837638,0.8983257229832572
617.mat,0.9650735294117647,0.9325044404973357,0.9510869565217391,0.9794776119402985
618.mat,0.9005401970130282,0.8190751445086705,0.9600271002710027,0.8479952124476361
619.mat,0.8904292188749666,0.802498798654493,0.8364638116704233,0.9518381305215161
620.mat,0.7839847473784557,0.6447162119786767,0.9990281827016521,0.6451208032632569
621.mat,0.9194606413994169,0.8509274873524452,0.912807525325615,0.9262114537444934
622.mat,0.0,0.0,0.0,0.0
623.mat,0.0,0.0,0.0,0.0
624.mat,0.0,0.0,0.0,0.0
625.mat,0.0,0.0,0.0,0.0
626.mat,0.0,0.0,0.0,0.0
627.mat,0.0,0.0,0.0,0.0
628.mat,0.8912800950084572,0.8038821085432355,0.9853584785549455,0.8136005256241787
629.mat,0.0,0.0,0.0,0.0
630.mat,0.7091262975778547,0.5493382476126655,0.9826191189691339,0.5547284723397057
631.mat,0.9234782608695652,0.8578352180936996,0.9731215638362859,0.8786541643684501
632.mat,0.9754346182917611,0.9520472150497972,0.9761724659606656,0.9746978851963746
633.mat,0.9503386004514672,0.9053763440860215,0.9804378202142524,0.9220324134910206
634.mat,0.812448132780083,0.684136967155835,1.0,0.684136967155835
635.mat,0.9354763568600046,0.8787746170678337,0.9453860640301318,0.92577224527432
636.mat,0.9723546234509056,0.9461966604823747,0.9861135524696784,0.958974358974359
637.mat,0.9698697695923557,0.9415020945541592,0.9859000469998433,0.9543524416135881
638.mat,0.4507007007007007,0.29090615409465354,0.9911942762795817,0.2916599190283401
639.mat,0.0,0.0,0.0,0.0
640.mat,0.0,0.0,0.0,0.0
641.mat,0.9204753199268738,0.8526672311600338,0.9473189087488241,0.8951111111111111
642.mat,0.7368421052631579,0.5833333333333334,1.0,0.5833333333333334
643.mat,0.8377030722213286,0.7207306947135345,0.9973190348525469,0.7221297836938436
644.mat,0.7346572422304499,0.5805993970562157,1.0,0.5805993970562157
645.mat,0.8008670952309762,0.6678718364293729,0.6942716433385173,0.9461321087954786
646.mat,0.0,0.0,0.0,0.0
647.mat,0.6254606365159129,0.45503290275408237,1.0,0.45503290275408237
648.mat,0.8741705578766281,0.7764680200829513,0.9916364650125453,0.7815864645132938
649.mat,0.9038231780167264,0.8245231607629427,0.9652312599681021,0.8497613030047739
650.mat,0.9483021639640657,0.9016869023315783,0.9883405959250972,0.9113814074717637
651.mat,0.9649273803119957,0.9322315767591727,0.990830755634114,0.9403438876074649
652.mat,0.968675604560832,0.9392540396063662,0.9878609762330692,0.9502212389380531
653.mat,0.9386046511627907,0.8843120070113936,0.9973640856672158,0.8863836017569546
654.mat,0.779052734375,0.6380723855228955,0.9990607388854101,0.6384553821528611
655.mat,0.8661352953198447,0.7638788752703677,0.9981158737635422,0.7649819494584837
656.mat,0.8359168676082214,0.7180903531268494,0.7486631016042781,0.9461918377956849
657.mat,0.0,0.0,0.0,0.0
658.mat,0.0,0.0,0.0,0.0
659.mat,0.8730376908051798,0.7746822441905251,0.9057340138096668,0.8426197458455523
660.mat,0.9219091306247269,0.8551311923817242,0.9918918918918919,0.8611507855539686
661.mat,0.939307754225919,0.8855610644541131,0.988591437930645,0.8947045593948068
662.mat,0.9366153846153846,0.8807870370370371,0.9931844547563805,0.8861430974252814
663.mat,0.9414398280802292,0.8893588225342581,0.9956439393939394,0.8928328804347826
664.mat,0.8847517730496454,0.7933227344992051,0.998998998998999,0.7939538583929993
665.mat,0.9467706013363029,0.8989215478959611,0.9694412770809578,0.9251360174102286
666.mat,0.9319552110249785,0.8725806451612903,0.9653326535814428,0.9008087535680305
667.mat,0.7922783028353106,0.656010656010656,0.9332070108953103,0.6883298392732355
668.mat,0.8981619473422752,0.8151487826871056,0.9981597350018403,0.8163756773028297
669.mat,0.9500181532131188,0.904794836330106,0.9896621280887544,0.9134279730044217
670.mat,0.967448902346707,0.9369501466275659,0.9623493975903614,0.9726027397260274
671.mat,0.0,0.0,0.0,0.0
672.mat,0.9473684210526315,0.9,0.918091809180918,0.9785737128237928
673.mat,0.8963068181818182,0.8120978120978121,0.956060606060606,0.8435828877005348
674.mat,0.8879462707670555,0.7984742530197075,0.947209653092006,0.8356620093147039
675.mat,0.9001922740779584,0.8184996821360457,0.9938247780779622,0.8226837060702875
676.mat,0.948526443278159,0.902092532155884,0.9913502109704642,0.909249226006192
677.mat,0.0,0.0,0.0,0.0
678.mat,0.8884261288908374,0.7992506408992309,0.9936258886982103,0.8033696729435085
679.mat,0.0,0.0,0.0,0.0
680.mat,0.0,0.0,0.0,0.0
681.mat,0.8310985785808828,0.7110082709728239,0.9771312584573748,0.7230399519375188
682.mat,0.0,0.0,0.0,0.0
683.mat,0.0,0.0,0.0,0.0
684.mat,0.8366957627608532,0.7192407076128007,0.9960088081475365,0.7213196451709359
685.mat,0.0,0.0,0.0,0.0
686.mat,0.7535020889653478,0.6044952681388013,1.0,0.6044952681388013
687.mat,0.9320106460198403,0.8726778432260988,0.9953488372093023,0.8762511373976342
688.mat,0.9326110509209101,0.8737312220868859,0.9114781872088098,0.9547471162377995
689.mat,0.9421088904203997,0.8905537459283388,0.9582895198037154,0.9264656048797018
690.mat,0.9367455335586673,0.8810172570390554,0.9188506473002842,0.9553512803676953
691.mat,0.9437263869556571,0.8934487951807228,0.9375740813907546,0.9499599679743795
692.mat,0.9368719402215924,0.8812409112942317,0.8885630498533724,0.9907356948228883
693.mat,0.0,0.0,0.0,0.0
694.mat,0.904312244255587,0.8253375466819879,0.9934301521438451,0.8298671288272674
695.mat,0.0,0.0,0.0,0.0
696.mat,0.0,0.0,0.0,0.0
697.mat,0.7203703703703703,0.5629522431259045,0.990073810129804,0.56614757677194
698.mat,0.0,0.0,0.0,0.0
699.mat,0.5885797950219619,0.4170124481327801,0.9728421618714709,0.42192419825072885
700.mat,0.7407641967489973,0.5882648784576697,0.9758064516129032,0.5969717591017353
701.mat,0.8088595203132648,0.6790630778713787,0.9921945361753227,0.6827101838463128
702.mat,0.66041581736649,0.4930006086427267,0.9896151496640195,0.4955643927806669
703.mat,0.6773127753303965,0.5120732722731057,1.0,0.5120732722731057
704.mat,0.9500532967869652,0.9048585931834663,0.9772869674185464,0.9242962962962963
705.mat,0.9644535645727146,0.9313474814625415,0.9463497012210964,0.9832635983263598
706.mat,0.9030736345544336,0.8232764413385297,0.9998367879875959,0.8233870967741935
707.mat,0.9548032307956693,0.9135152910226899,0.9704238472286912,0.9396775284699516
708.mat,0.9377913518726892,0.8828692493946732,0.9827063447501404,0.8968026234884198
709.mat,0.8284979801689313,0.7072100313479623,0.8173913043478261,0.8399106478034252
710.mat,0.6534417774251141,0.48526812021213905,0.6039603960396039,0.7117545375972342
711.mat,0.732824427480916,0.5783132530120482,0.8042125418860699,0.6730769230769231
712.mat,0.704707077548256,0.5440522875816993,0.6432766615146831,0.7791089479595658
713.mat,0.0,0.0,0.0,0.0
714.mat,0.862663685723411,0.7584948048301039,0.7584948048301039,1.0
715.mat,0.0,0.0,0.0,0.0
716.mat,0.29002880049817076,0.16961034231609615,0.9888535031847133,0.1699352367052814
717.mat,0.09445188160047598,0.04956677854968387,1.0,0.04956677854968387
718.mat,0.5903629381890252,0.418804920913884,0.9892071398920714,0.4207274011299435
719.mat,0.9324165688411873,0.8733898837574615,0.9863402519070428,0.8840833200826841
720.mat,0.9329842075116602,0.8743865030674847,0.9882128618478072,0.8836019838809671
721.mat,0.3814160047826458,0.23564795272266778,0.9986583184257602,0.23572257996410853
722.mat,0.0,0.0,0.0,0.0
723.mat,0.0,0.0,0.0,0.0
724.mat,0.0,0.0,0.0,0.0
725.mat,0.0,0.0,0.0,0.0
726.mat,0.49468399291199056,0.3286246811850108,1.0,0.3286246811850108
727.mat,0.0,0.0,0.0,0.0
728.mat,0.0,0.0,0.0,0.0
729.mat,0.0,0.0,0.0,0.0
730.mat,0.0,0.0,0.0,0.0
731.mat,0.3859030837004405,0.2390829694323144,1.0,0.2390829694323144
732.mat,0.0,0.0,0.0,0.0
733.mat,0.0,0.0,0.0,0.0
734.mat,0.0,0.0,0.0,0.0
735.mat,0.36653581943081454,0.2243917092219886,1.0,0.2243917092219886
736.mat,0.22506183017312448,0.12679981421272643,1.0,0.12679981421272643
737.mat,0.23744514870794733,0.134716459197787,1.0,0.134716459197787
738.mat,0.0,0.0,0.0,0.0
739.mat,0.7702613454099443,0.6263618229246586,0.6733751237215441,0.8997134670487106
740.mat,0.0,0.0,0.0,0.0
741.mat,0.0,0.0,0.0,0.0
742.mat,0.09549235034397782,0.050140176838473154,1.0,0.050140176838473154
743.mat,0.0012992436545867941,0.0006500441101360449,0.006208425720620843,0.0007255389718076285
744.mat,0.0,0.0,0.0,0.0
745.mat,0.0,0.0,0.0,0.0
746.mat,0.0,0.0,0.0,0.0
747.mat,0.0,0.0,0.0,0.0
748.mat,0.0,0.0,0.0,0.0
749.mat,0.08386805241753276,0.04376945571172531,1.0,0.04376945571172531
750.mat,0.15229503847174317,0.08242389431361287,0.9784090909090909,0.08257408650618586
751.mat,0.0,0.0,0.0,0.0
752.mat,0.13376251788268956,0.07167497125335377,0.9894179894179894,0.07172995780590717
753.mat,0.9071367153912295,0.8300550747442959,0.8843252305113161,0.9311562224183584
754.mat,0.6248840325739614,0.4544227886056971,0.9118531889290012,0.47530186608122943
755.mat,0.0,0.0,0.0,0.0
756.mat,0.96800360522758,0.9379912663755459,0.9687312086590499,0.967277093965776
757.mat,0.9546623794212219,0.9132574592433097,0.9956405097250167,0.91692402717727
758.mat,0.567325509573811,0.39599051519724077,0.9865735767991407,0.3981361074989163
759.mat,0.0,0.0,0.0,0.0
760.mat,0.8418568056648308,0.7269021739130435,0.9825528007346189,0.7364074328974536
761.mat,0.0,0.0,0.0,0.0
762.mat,0.0,0.0,0.0,0.0
763.mat,0.0,0.0,0.0,0.0
764.mat,0.0,0.0,0.0,0.0
765.mat,0.0,0.0,0.0,0.0
766.mat,0.0,0.0,0.0,0.0
